,original_glcm_InverseVariance,original_glrlm_GrayLevelNonUniformityNormalized,original_shape_Elongation,original_shape_SurfaceVolumeRatio,original_glcm_Correlation,original_glrlm_RunLengthNonUniformity,original_glrlm_ShortRunEmphasis,original_shape_MajorAxisLength,original_shape_Maximum3DDiameter,original_gldm_GrayLevelNonUniformity,original_glcm_Idmn,original_shape_LeastAxisLength,original_glszm_ZoneEntropy,original_glrlm_GrayLevelNonUniformity,original_shape_MeshVolume,original_glrlm_RunPercentage,original_firstorder_Uniformity,original_glcm_JointEntropy,original_glcm_Imc1,original_shape_Maximum2DDiameterSlice,original_glcm_JointEnergy,original_shape_MinorAxisLength,original_glszm_GrayLevelNonUniformityNormalized,original_glcm_Idn,original_shape_SurfaceArea,original_glcm_MaximumProbability,original_shape_Sphericity,original_glrlm_LongRunEmphasis,original_glcm_Id,original_glrlm_RunEntropy,original_glrlm_RunVariance,original_shape_Flatness,original_glcm_Idm,original_glcm_SumEntropy,original_shape_VoxelVolume,original_glcm_MCC,original_firstorder_Kurtosis,original_gldm_DependenceNonUniformity,original_shape_Maximum2DDiameterColumn,original_ngtdm_Coarseness,original_glszm_LargeAreaHighGrayLevelEmphasis,original_firstorder_Entropy,original_shape_Maximum2DDiameterRow,original_ngtdm_Busyness,original_glszm_GrayLevelNonUniformity,original_gldm_LargeDependenceEmphasis,original_glcm_Imc2,original_gldm_DependenceEntropy,original_glrlm_RunLengthNonUniformityNormalized
Patient 39,1.070620498278998,1.0993894948460674,1.0076797399241848,0.9981955406868788,0.9910879911725172,0.9793018076074589,0.9933389201408589,0.9983419475298626,1.0,1.1055707959062275,1.0004378070980438,0.9963515123992354,0.9925410339356238,1.0937570399933307,1.004091542447576,0.9908682732528973,1.1010784766998643,0.9702503514392815,0.9868538782716858,1.0,1.1922227363397713,1.0060089539015167,1.0963317886492676,1.0009868818547376,1.0022796958468974,1.1420601151274774,1.0004451291164123,1.0286363284694577,1.0515751142544565,0.9783876033916311,1.1317367525536588,0.9980062591006336,1.0767527676974828,0.973583150578509,1.0040799100257114,0.9876815424611066,0.9036510492313524,0.9453071451407018,1.0,0.9871257984909578,1.2999812431687636,0.9696453666998365,1.0,1.172576731523022,1.0252337458839482,1.1708243316139721,0.9890936795520527,0.9955389645087922,0.9840915881315785
Patient 4,0.8972350306966869,0.9136755235035722,1.0297945334324345,0.9917686982897574,0.9800816948172815,1.0383539769222456,1.0069957249239658,0.9773914423356338,0.983117757914151,0.9186707994522156,0.998170314674021,1.0305396436213023,1.0046830475529127,0.9329450719714472,1.0112516464087005,1.009958422706141,0.908648935063785,1.026504355470734,0.9341593119998076,0.9839689836899116,0.7969255852663544,1.0065123642046407,0.9193222917708931,0.9935750518019257,1.0029277321563395,0.6945663427817844,1.0045460586960464,0.9690710673533794,0.9284423593123561,1.0117656864386895,0.8313991542456317,1.0543776001282121,0.8937722226798265,1.0166973968822337,1.0110294116880987,0.9809688300999804,0.9492219094003047,1.1172170448879637,0.9803627445807771,0.951827071268486,0.6951425842973146,1.0207309106177598,0.9882953938417571,1.0822668379778801,1.0156222133387798,0.8156174994253508,0.9902754862572193,0.9968765830125191,1.0171196227433916
Patient 40,1.0086429757977473,0.9055791600947732,1.0100919164671107,0.9847226143891918,1.0524909230528159,1.0484841727111556,0.9990349386896553,1.0196435117378617,1.0168519633692288,0.9563460294718629,0.9984113448947645,1.0079213438989725,1.0202925976845245,0.9516828265161683,1.0530041679024689,0.9980834586370507,0.9083088394524067,1.013270783614979,1.119638602304775,1.049623457107072,0.9336163793105601,1.0299336688845517,0.9028130526435078,0.9957219813642844,1.0369170171796347,1.0559843712039492,0.9981812128063603,1.0073684785902535,1.0073347745789978,1.0229469220584022,1.050476639745319,0.9885036606383045,1.0124123818301816,1.0215749016363045,1.0528864059590317,1.049657584153858,0.8984281364761297,1.0491384783317712,1.0,1.0450011043030707,1.1698521543778222,1.02312931058734,1.0941881494615167,1.1332407266857272,0.926869199814261,1.0369527745244271,1.0324950200387566,1.0151522777730877,0.9977573472663678
Patient 41,1.067351128556975,1.025382975774163,0.9809283181725515,0.9949828632198703,1.0219732218817932,0.9860564582175055,0.9905150935047695,1.0233249334446977,1.016037245897684,1.0624458780860926,1.0008840992250154,0.997894516461894,0.999337892529271,1.0342970183601887,1.023481022358293,0.9854850440345888,1.0381184329175956,0.9908262172156201,1.0852947543032267,1.0,1.1624819868584038,1.0038084059079455,1.0130904066962245,1.0040374352055332,1.0183460780772549,1.5761905629736308,0.997296896833382,1.048161107906883,1.0590897495014924,1.0061010897867315,1.2551654491799151,0.9751492256743898,1.0969475163044153,1.0012193351101342,1.0234341712824884,1.007456655718629,0.9913937866359012,0.9181263068853912,1.0183660154748153,0.9952444401314102,1.9390565723508424,0.9944850045886486,1.0188454401922158,0.9699570904361761,0.9648355855739797,1.3292320605664485,1.022949501057951,1.0198543891601983,0.9775516268788066
Patient 42,0.926776630965346,0.7520383112754835,0.9327457357884257,0.8922436845879366,1.079254783327901,1.2169892198647574,1.0069467961413157,1.028199019608566,0.9713001353730746,0.8923403494588513,1.0003597031295577,1.105774622917384,1.043735093963649,0.9008812157825598,1.1892572335184322,1.0094064955269884,0.7519167549990103,1.0660152372193603,1.205494338250096,1.0,0.682997181642244,0.9590482510817298,0.8023728976821319,1.0010443570025431,1.0611072559573418,0.8968693977058936,1.0578512010345074,0.9710102553650308,0.9406815807073686,1.0629457644041798,0.8864832687906704,1.0754480424795105,0.91778200339913,1.0757648973270535,1.1867541766109786,1.077754363399835,0.8059097451165376,1.2901659812718878,0.9886808221445375,1.0340882831106133,0.8831608450628787,1.0785407335752617,1.0438782373194124,0.790024077394664,1.0661667270570803,0.9000358812211177,1.0634613188896387,1.0328404184360698,1.0164382777287657
Patient 43,1.0782317043599157,1.0091686456937907,1.0095915311077992,1.010804027235184,1.1440407634494472,0.9598292331931035,0.9917850995687724,0.9929069123988383,1.0,1.0120741598098775,0.9998178271608372,1.0028593554339789,1.0062480681858845,0.9878284135283323,0.9905143620574484,0.9880850419047749,1.0216545664722214,0.9875586731861844,1.27844710620659,1.0,1.1934057737368693,1.0024304099362606,0.9603447780214286,1.0004623168507067,1.0012159062019577,1.562185152598518,0.9924594638910271,1.0389716336091632,1.0658273063907293,1.0135200232705837,1.224274580794605,1.0100235408887381,1.1014947168291824,1.0083649255589708,0.990622655663916,1.1259057379066708,1.0551930294352923,0.8857205370354398,1.0,1.101530476543113,1.5010969906846436,1.0040035789378847,1.0,1.1481601712738985,0.8410442153909314,1.2276345184358894,1.0820439438623892,1.019522993208409,0.9803723436438541
Patient 44,1.0728141391201382,1.085344601998251,0.9838417929894308,1.0220597350957568,1.0258551132678382,0.9129423365989758,0.9937341508012659,1.0063889290640384,1.0,1.018849595681866,1.003067500338502,0.9817810353244248,1.0057071071036805,1.0062769827594842,0.9345067850553304,0.9918183829552981,1.0899149101784462,0.9752935774233021,1.0679500869064278,0.9865521773104333,1.1937305510614102,0.9901274884150766,1.0486863221072709,1.0093300151433748,0.9551217571788386,1.248158453873355,1.0007591458811649,1.023567146560122,1.0561832678810057,0.990511752275224,1.1155247618714084,0.9755483262693484,1.0839552417155311,0.9829350739727005,0.9347973737831107,1.0380611573917673,1.1451848320279947,0.8652101489990388,1.0,1.1071856102318736,1.3142124236159531,0.9818977304062698,1.0,0.8395533669438642,0.8987439073110368,1.1454270813828344,1.0135557249746971,0.9998342986859815,0.9846223109958397
Patient 45,0.8899095558688827,0.9251285173628172,1.0031029725848393,0.9989437063569456,0.9768323007371121,1.0339980339685957,1.0081258073893733,0.9968465524296914,1.0,0.8998498675390995,1.00093669212042,1.0059456052179798,1.0082620407755103,0.9378193016171027,1.0017332622979929,1.0121356304066904,0.8983277940148455,1.0173211669999505,0.9076655100394789,1.0,0.6852342419445274,0.9999397399531721,1.041357527345059,0.998608758676564,1.0006751378209913,0.5123027892569166,1.0004797129623864,0.9630133783629334,0.9344437794799757,0.9926249439418765,0.8114668118423003,1.00912783694352,0.8887241043997751,1.0019335087449774,1.0016943409013894,0.9778712079412879,0.8292649794677427,1.1256498576926712,1.0,0.9848156525874545,0.5303798430074128,1.0025324021302793,1.0,0.7884677830367964,1.1108457034051546,0.7710654921290914,0.9819440391645377,0.9936510324000328,1.0198765939413068
Patient 46,1.0958957677468726,1.0509981769899832,1.0005445480397652,0.9844459635134564,1.0478020878349854,1.0056620004332084,0.9912491250905484,1.007321195925709,1.0132637855362197,1.0936950410250024,1.0001365059679603,1.0204330617172428,0.9979978108476759,1.079073744253057,1.0397568252627138,0.9880226571984599,1.052420402465557,0.9766978112015506,1.130341135296735,1.0362077694916982,1.174943639165914,1.007869730708364,1.0788249008199349,1.001387236101972,1.023584409665445,1.2618727160173102,1.0026842444817816,1.0372874475875649,1.0696628934542336,0.994300025712027,1.175331947395297,1.0130165689400434,1.104569454569029,0.9901086781966713,1.0392187746101746,1.0601841799387899,0.9977992253948726,0.9441269974583623,1.0,1.019092499754045,1.744174172428551,0.9841609538606843,1.0,0.972345711267146,0.9870427443338291,1.2039976937304753,1.0344973653569967,1.0052303784481287,0.9791475492435011
Patient 47,1.171325276564408,1.1708545343708026,1.0006089124180997,1.000370636602884,1.0166636455948055,0.9319845425126403,0.9813768607766322,1.0005416963722942,1.0,1.1792570745782436,1.0032911358397691,0.9979029848792621,0.9972021797322019,1.140299281965766,0.9990601503759396,0.9747554463522089,1.1803395576648783,0.9462542690462435,1.12904482075028,1.0,1.4435985737464319,1.001150938636042,1.1007064495362342,1.0143560315430344,0.9994304386361517,1.3773603875670328,0.9999428642180864,1.078482257336582,1.124481135862984,0.9795354668549543,1.3161253575728031,0.9973627171135403,1.1876165752331909,0.9647669119178403,0.9990829053558328,1.023104554139603,1.4178058909364069,0.8238112816898101,1.0,1.070402894214208,2.3314908517399835,0.9560149104027819,1.0,0.8371649749337183,0.8493148187904203,1.3564278742091755,1.0184016854099023,1.0020476644028846,0.9565393488362538
Patient 48,1.0263583314644515,1.0119037406042082,0.967305419847811,1.0096798548575554,1.0689288846018703,0.9951028833774302,0.9976694614453979,1.0235438583259135,1.0163725720827541,1.0211341785746324,1.0010964768019757,1.002149922225985,0.9903092466242184,1.0122030016128172,1.0031602767518102,0.9970891206414509,1.0178892164508087,0.9949605314777874,1.1262075279336712,1.0,1.0762330699804874,0.9900795216105961,0.9969965479719123,1.0042684116971434,1.0128707226296316,1.0916320611813195,0.9893718128375922,1.0096220180053888,1.0174490930954232,1.0036080395499585,1.0381659651920156,0.9790981735409753,1.0250579757062783,1.004532634874042,1.0031879325091362,1.027497692200543,1.1030489966126047,0.9735481903167819,1.0127727462095002,1.0311998404633391,1.7854097655650658,1.0010499125139107,1.0,0.8821897212764753,0.958985047919995,1.0315120311842487,1.0405523446767144,1.0013553381644995,0.9946043225147878
Patient 49,1.0545857769755553,1.0443342833336733,0.9983528280084608,0.9978718813551662,1.0030798445675675,0.9750599435300125,0.9936256596823451,1.0000668545174523,1.0,1.0488011653055982,0.9975371794688176,0.9975995381370748,0.9894967810087982,1.0339480371319854,0.9993738502496614,0.9906500888567608,1.0494897692331382,0.9834149711828808,1.00949427294073,1.0,1.1589001709470093,0.9984195724050241,1.0487605611568163,0.9943904489746184,0.997247064125786,1.2949676321882846,1.0023419062503127,1.029044576594419,1.0448872459988676,0.9926647639204277,1.1376427896313948,0.9975328485598419,1.0708251169412604,0.9877104409440606,0.999343867898737,1.0008043621396516,0.9386393702977823,0.9233420033682606,0.9841762168157098,1.022746187253459,1.2650076571961684,0.9848053388404884,1.0,1.3553951104543904,0.976682537719836,1.1739250460315047,0.9982179578898828,1.0025085061822696,0.9848113842315347
Patient 5,0.9137858052040749,0.8383783077057043,1.0197255241722842,1.0139443013378415,1.0205647470497845,1.0178453236229232,1.0072542333038235,1.0083393069383306,1.0,0.8368809279664988,0.9999767212986065,0.9834256146273815,1.010662653890596,0.8388694937836767,0.9907134437012951,1.0097141262819884,0.8446050672938279,1.0536960579334276,1.0451570887866215,1.0,0.8016036601532246,1.0282293281422998,0.8201444920816293,1.0015550677848506,1.0045282523134669,0.9708770459313715,0.9893194527545551,0.9722630455462853,0.9348954311735901,1.0458889334652357,0.8964769389878213,0.9752923508147991,0.91591154792428,1.0514433577199829,0.9908547310797405,1.0194523449214936,1.0142589244177507,1.063886831540772,1.027539567935746,1.0260552842733373,0.7007977081171863,1.0585427830251795,0.9932700368272587,0.7931908616163749,0.9461334629904199,0.8860142497153428,1.0238592984876773,1.0187447105181473,1.017495723317185
Patient 50,1.1382593569637205,1.0281844106873148,0.9897687526182265,0.996607566418418,1.0721952034872893,0.949455409811095,0.9849058258606225,1.00628684490995,1.0,1.0452213323441613,1.0027612039915967,0.9959592236632023,1.012883244260142,1.011476895630551,1.0060145833047258,0.9778209740630706,1.0389921579412633,0.971529561183,1.2219692660158454,1.0,1.273268531115106,0.9959912752626519,1.0053470858279303,1.0109424202320887,1.0026017456487617,1.3683366443794045,1.0014003245052505,1.0751576896459463,1.107191750482264,1.009653978581192,1.3662457225365745,0.9897369012633053,1.165210948090533,0.995545168966786,1.0059954007884362,1.0756913690867438,1.2032385081113333,0.8601151668615195,1.0,1.1561443991723857,2.6202839750403064,0.9934719808865433,1.0,0.818888955846838,0.8493139277871321,1.41224557313011,1.0441152942579803,1.0217524954855333,0.9646442923711019
Patient 51,0.8748791376304865,0.8156308106819604,1.008142547242874,0.9940314247741417,1.0078599713919751,1.0585348337844576,1.0125759237285052,0.9982683665531742,1.0,0.8144772012644674,0.9987879433879762,1.0095266871084143,1.0154608230102249,0.8387615348365572,1.0102230297705805,1.018062972839664,0.8062799153891836,1.0623949089063875,0.992121118952277,1.0,0.6548238241538367,1.0063968138889,0.8744593509274934,0.9968944746762799,1.0041934376225,0.6279208775323352,1.002599455093947,0.9429946793605565,0.9069788548132182,1.0368612183671846,0.7684309997674111,1.0112778496569144,0.8670041423688141,1.0520290327434132,1.0101667990468626,0.9891153430398479,0.8830916289305818,1.1568537649451789,1.0,1.0011166965484783,0.4872323494297236,1.0577573621058842,1.0,0.7767230022131858,1.0907701265134013,0.7751450992760979,1.0199124325794797,1.01350505686192,1.030014225512159
Patient 52,0.913828409679472,0.8571257973700827,1.0203071122777643,1.0076020603913962,1.0249587595661707,1.027716077083029,1.0148141327617082,0.9847744682981402,1.010398157589407,0.8301525339527333,0.9995964119931426,1.0033816484885167,1.0212010783109098,0.8520792958052983,0.9741531731324222,1.0204262883250952,0.8521093324591574,1.0584426027591312,1.0122157549789894,1.0,0.7296050574213476,1.0047723939941462,0.8623672592271628,0.9981789017654736,0.9815587443850451,0.8037144528005914,1.0011562662031714,0.9395050706948448,0.9315039503839352,1.034935225141025,0.8161742711705382,1.0188948645495786,0.9024155354322793,1.0506563297345746,0.974232416346084,1.0245691989347225,1.0306347862144705,1.0925932557744784,0.9777313277290433,1.0553700447129424,0.49202155431069733,1.0579746526360458,1.0107968316259153,0.7700870709294582,1.0243124461019542,0.8215315962994418,1.0217207502735752,1.0143422030714713,1.0344088756791745
Patient 53,1.099248822035567,0.9558050342849388,0.9843511812807396,0.9892575306702239,1.0770466964064773,0.9818901645395158,0.9924390962146529,1.0130471178049363,1.0,0.9638635882925853,1.0032586544462259,0.9867735615935803,1.0082891873463116,0.9556337405094704,1.010680301093593,0.9893043851959057,0.9537233334185501,0.9944658167878256,1.196263409415954,1.0,1.037819451083261,0.9971941271043377,1.0044474830797443,1.0107120000780305,0.9998230989568861,1.096451191081507,1.0072857761092324,1.0345323954667576,1.0673118616930768,1.0144411773533248,1.2127671596685787,0.9740648230969895,1.1089243518993506,1.010569202271777,1.0106322814161293,1.046713614126,0.9181109964037197,0.902946576764808,1.0,1.1597091743327013,1.877599100186588,1.0080445392938868,1.0,0.9200568642390498,0.9041173977264574,1.2212125192418462,1.0449686502823796,1.024004108666301,0.9817965984996123
Patient 54,1.003270007572938,1.101667340465869,0.9972771272119927,1.004717246125762,0.9365568631836508,0.9923697582807455,0.9991998803409784,1.0020640633928923,1.0,1.1028331157172022,1.0019921814385067,0.994733631749767,0.984072060761301,1.09637489366668,0.9960317686566739,0.9993522265164946,1.107207641822494,0.9771468467331643,0.8744120719764209,1.0,1.1160072578051459,0.9993355704228398,1.0580979646994393,1.0074160173104536,1.0007302956585056,1.0777391667659304,0.9966249288350367,0.997692647247665,1.0032814197981033,0.9747261369922825,0.9848277473588524,0.9926846676665511,1.0039611866278562,0.9657412370154814,0.9960490463215258,0.9450439522090709,1.424645801880929,0.9767397176947392,1.0,0.9446660841389088,1.3502834613423658,0.968354641325113,1.0,0.7982031041491201,1.0802136635043906,1.0039430293163498,0.9594627596674112,0.9784293035521596,0.9975778609531676
Patient 55,0.9814301723987715,0.9838749024576213,0.9881041159161307,1.0013482485384024,0.9537907605527698,1.012905199947262,1.0059237989945504,1.0011620848898883,1.0,0.9968248823454279,0.9994645901578082,1.0058322076132036,0.9906868349243336,0.9843196332659376,0.994771663708246,1.005536384555578,1.0020297308898725,1.0140794846146544,0.9483851668668706,1.0,1.0325180120605384,0.9892523767788731,0.9002631355182354,0.9991524200782596,0.9961128631498849,1.0250718851629348,1.0004000901703656,0.9906250768906911,0.9817108926732967,1.0087761168529836,1.0051693886257547,1.0046647019436705,0.9767769362391525,1.0051218883439406,0.9948056944978838,0.9897221151661274,0.9696213172578201,0.9798119883722298,1.0,0.9840706133907451,0.8810292115299432,1.0113863480941643,1.0,0.9276430292849406,1.0967491373178502,0.9710964263422169,0.9875939320944415,1.000126815554087,1.0131990009194776
Patient 56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patient 57,1.0496577518353138,1.0450065636226473,1.0318270398302416,1.014359191779327,1.0210740037454946,0.973008338500477,0.9957732873669566,0.9916153984277613,1.0,1.0389928625840263,0.9956284280461442,0.9922557496241879,0.987513181318204,1.0274554854213171,0.9890228647770087,0.9939945683961786,1.0504162325281796,0.9850641197298893,1.0321059399528556,1.0,1.1420006269468317,1.023175581209803,1.0274319807451633,0.987520987574672,1.0032244337664804,1.2496620758161603,0.9894779493885654,1.0186688292975183,1.0359256125745602,0.9937039071259126,1.0959490646390184,1.0006457656843994,1.0552663574731507,0.9887571327589271,0.9891249110681979,1.024898171378559,0.999713999618498,0.925448977873919,1.0311108421048234,1.0335111922050642,1.021854690172883,0.987742149793118,0.9962768528715137,1.2608669018247585,0.9812483436124767,1.1094209874147414,1.006953151285952,1.0022387005490914,0.9896788528964628
Patient 58,1.0773412737935704,1.072630818155856,0.9643162550645841,1.020899710148591,1.0246271969016474,0.9620757258922298,0.9971161777087525,1.017246835007767,0.9962952002891073,1.041769780784737,1.0017544414584778,0.9905742359369423,0.9907235849719683,1.0391018715003757,0.9727510648124394,0.9956657650457693,1.0707108639074912,0.9776042799383249,1.0437545187425892,1.0,1.1361460846082512,0.9809476584109906,1.0983597190216277,1.0042747263275764,0.993081280113753,1.16912069730617,0.9885903068175049,1.0147147570169148,1.0486230237005782,0.9834564523270468,1.103376289503444,0.9737796195054061,1.069768149969788,0.9845278780007264,0.9729702162382701,1.0258940981920615,0.9346870390963588,0.9325427672830955,1.0046047826039695,1.0219700291459892,1.0747306543672803,0.9796773326570297,1.0,1.085921092763147,1.008305352376832,1.0878634365092925,1.0066666643030884,0.9920279337968341,0.9930037047589755
Patient 59,0.9620083962599835,1.020128830609706,1.0000338389560475,1.0020052014711445,0.9527694602639615,1.0197444347668738,1.0035927122524293,1.0046680057191353,1.0,1.0192979848804768,1.0006397492385861,0.9970154075990556,0.9900950823347272,1.0316445539885641,1.0058802723494598,1.0053769401896573,1.0133178653544712,0.9986814512865572,0.9049845067973332,1.0,0.9315881985409468,1.0047020026356233,1.050795178110328,1.0010080604482752,1.0078972649513702,0.8412369099795985,0.9960502766770931,0.9819547887327384,0.974595702309496,0.9877737588374691,0.9051416884785937,0.9923829582742589,0.9573224230795812,0.9920645639032858,1.0059015238263012,1.0095603306611591,1.0661027722429959,1.0594511471358203,1.0101525445522108,0.9414566602091743,0.6691288817213916,0.9914127235308853,0.9999999999999998,0.9474006758635678,1.1133687629558262,0.9128562842507922,0.9682738173069652,0.9881380775021185,1.0085572039014814
Patient 6,0.890175894824967,0.8991777850357081,0.9808985367329367,1.0077292626770928,0.9576595274182814,1.0426587407747796,1.0110811140290226,1.0129114041513962,1.0038560555040879,0.8920201502763146,0.9964992620069285,1.0051647316835608,0.9994817570599043,0.9131154996197461,1.0002184239694365,1.015272710233902,0.891826331406797,1.0425200137239499,0.9053661881353796,1.0,0.7465314448361992,0.9935633144767877,0.9289146427466666,0.9875704925746134,1.0079493716908732,0.6369905825980148,0.9922577854932513,0.9565273137183744,0.9178646828529161,1.015394931154724,0.8272910676725861,0.9923520733981878,0.8813469870814612,1.0292438185673813,1.0002173442062208,0.9483476756735065,0.816719547901015,1.1308920609806474,1.0,0.9504608679215913,0.5280506997347325,1.0303499477308773,1.0055607471322174,1.0037190215592269,1.1095088538675575,0.7993327891799548,0.9812454421966446,1.0018765179927671,1.0269267848524266
Patient 60,0.738448296321015,0.740065078393144,0.9990631633774912,1.0148842969255436,1.0429407096869894,1.0478437582935352,1.016986254868236,0.9962135098255847,1.0,0.72285337536981,1.003253899262512,0.9902338372591465,1.0175675420806272,0.7444946196193334,0.9832631814898748,1.0230031027726276,0.7350903128004964,1.0768394587607566,1.058811364226242,1.0,0.5520853367804988,0.9952802205257423,0.7560183544749984,1.0043651282910178,0.9978983626391251,0.5362543444565085,0.9908932609163679,0.933860218172581,0.811306155647839,1.062717972975778,0.6529701240359499,0.9939975994026775,0.7301317711831541,1.0714361493654445,0.9833531510107016,1.1038383625340746,1.1210868489476604,1.3052381373428992,1.0,0.9088886049641762,0.5519937906765245,1.0872684088620268,1.0,0.5972762088229001,0.974777956799791,0.6320723532021253,1.0359158464810432,1.0117657473823443,1.0423185802376964
Patient 61,1.0321486312700543,1.21129117916648,1.0046040334429434,1.0000928087831678,0.9525348487904113,0.9909563307658781,0.9976032493809284,0.9962719182454649,1.0,1.2135745827641233,0.9986499869416778,1.00252183524393,0.9809110294923741,1.2080729630325164,1.0000901716643038,0.9972132626368184,1.2134657517549967,0.9621227866114972,0.8814234639747122,1.0,1.2892589958082497,1.0008587874753323,1.1786851558538358,0.9949148537762468,1.0001829888161946,1.177656556107747,0.9998771472039623,1.0044181249914297,1.0268307776134424,0.9568346545226346,0.9995916419481192,1.0062733043901022,1.0328693474322348,0.9562106741985903,1.0000896860986548,0.9511665298572997,1.0723949938924484,0.979251325756797,1.0,0.8624126892494147,0.6408059478768435,0.9503893297379962,1.0,1.5642908593019595,1.1018691360813104,1.0248592742448235,0.9665312424307645,0.9689208600191068,0.9939087607441752
Patient 62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patient 63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patient 64,0.9330293827571512,1.0348327279307552,0.9836365126157199,1.0032747435057694,0.9099764525163703,1.009820351436289,1.0078026464660166,0.9982730601872959,1.0032591069564074,1.017236455349698,0.9961491903212207,0.9974020922709381,0.9738011347753931,1.025952706018169,0.980995161026515,1.0105326592734278,1.036918521914072,1.0009426169582634,0.7962756673898347,1.0,0.9764380699147489,0.9819378315608546,1.058009748171239,0.9862157591935251,0.9842076685592779,1.0750727326433436,1.0031314168382717,0.969654419990551,0.9530212546043543,0.9817053498894405,0.8846541408885625,0.9991275253724727,0.9279897438061584,0.9832403343866224,0.9810186951545211,0.9100461433620722,0.8752721716292498,1.0403029259494272,0.9769042877715443,0.9101687839566011,0.6103103789980362,0.9881834889206738,1.0,1.5462775626569778,1.1971997541953359,0.869416307418771,0.923913323774915,0.979118067881841,1.0187680404216244
Patient 65,0.5375246976460374,0.622101896014143,0.9804376231859927,0.9140387502421933,0.9131484622888371,1.1825894568343462,1.0257592424648934,0.9848207835903868,0.9919027007433414,0.6610009442870634,0.9930382280067154,1.1430263298045569,1.1147406810034086,0.6922513493108812,1.0911935628073306,1.0307477288609368,0.6120379113769093,1.0923064638860442,1.1457979794931383,0.8808303292720551,0.6203889831799853,0.9655553483275257,0.7414978004699391,0.9674977699801999,0.9973932004207384,0.5991776365850523,1.06267743883827,0.9189584443846015,0.6862460351277211,1.1025206300747499,0.6060673746988087,1.160643996197355,0.5435675048015514,1.101425109863201,1.08,1.044007149269169,0.6830193941734544,1.7244940107393645,1.0749676997731397,1.0563373999580985,0.24761748490578597,1.1433091124697814,0.9232870714969649,1.1412412162987335,1.088581877285656,0.4963935489099603,1.0067703522673324,1.0818693884104291,1.0646859513749372
Patient 66,1.1589937649189952,1.4006948418066312,0.9972294103422911,0.9761591930094571,0.9017425538215644,1.0025951093070906,0.9910595847911404,1.0001957769895167,1.0,1.4477640131304623,0.9967203677261708,0.9811791476723168,0.9627616039986626,1.4356480670682583,1.0375083327160959,0.9882303562670992,1.3958645884964036,0.9285683898461148,0.7618176852155089,1.0,1.528189331855435,0.9974246449141055,1.4240994779991716,0.9882739644221136,1.0127732968047316,1.254278468235555,1.0119261528763146,1.0352537643318884,1.1165488532698744,0.9233704877371474,1.2114288003301108,0.9809870929724999,1.1637746126899984,0.9173749699916224,1.0371808448052713,0.9110363690533625,0.9850412101904067,0.9020758256898869,1.0,0.825575400872332,1.5922477878472128,0.90930301415084,1.0,2.3872817718576256,1.2632517441092526,1.2192099262272764,0.9159671413832996,0.9638864369224938,0.9779751414638406
Patient 67,0.9686791527606728,1.132863172403704,0.9953127002400128,0.9868941606639022,0.9030862339787321,1.015789397527652,1.001845629339326,0.9982568433742052,1.0026250592049823,1.1450956770031087,0.9966296118852976,1.016139036720938,0.9827925047319526,1.1456346764407697,1.0087071854529244,1.002611356633357,1.1352889507793738,0.9847855284383368,0.7892404271218071,1.0,1.123836917532938,0.9935777143118519,1.0986407549639048,0.988480224771998,0.9954872311432109,1.132059115910793,1.0103559014855175,0.9922806450234032,0.9825604125071179,0.9697054070917482,0.9577638625340665,1.0179134192421753,0.9700296961353895,0.9700662241108263,1.0086380883183983,0.9075124060042724,0.9838296486127168,1.0415901810940345,1.0,0.8620697582940363,1.0152657682012343,0.9688810797814961,1.0,1.3450871475252626,1.1190237003250165,0.9427787006507683,0.9268939098332347,0.9769956598706623,1.0044975927694781
Patient 68,0.8694482435445963,0.9275979289686821,0.9806025128183914,0.9968484560992055,0.93330069361877,1.0591953505869827,1.0093468930592944,1.0192613439255445,1.0062557365239957,0.9494187987573792,0.9995692734778736,1.001722879158109,0.9931090883603798,0.9603682763733654,1.0221214112819155,1.01297655272532,0.9289077632730095,1.0350072501453405,0.8505549425429914,1.0,0.8177959423464015,0.9994902350720395,0.9273902534480692,0.9981904947353363,1.0189001507823185,0.9031756011920209,0.9958716382003069,0.9615513812027328,0.902315799453832,1.0131062302022966,0.7990027723346556,0.9827929658355453,0.8609799827310516,1.0181303752272388,1.0220808096296865,1.0277663307242517,1.1556468762162564,1.1601295162053893,1.0296327629649882,0.8818499701150169,0.5103776228470382,1.025484315142235,1.0058372563673594,1.0910820309993177,1.0992929875518602,0.7800570448741954,0.9543175054716608,0.9882510640795158,1.0231619365157776
