,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_glcm_ClusterShade,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Contrast
Patient 36,1.0047566744829373,0.9917578912015504,0.9936557302802628,1.0019136106970605,1.0048876146496364,1.0016502899575048,1.0,1.0,0.9986843171689601,1.0066793867857085,1.0000325205441214,0.9990901953333312,1.0004064118234604,0.9986887862853779,0.9783202607867284,0.9195656699740267,0.8576002865295451,0.9702632465874343,0.8673128690808634,1.110106070513959,0.9458314426130852,0.8933395268134525,0.9290981079099191,0.9127349494176598,0.9653440128898274,0.8760180209075422,0.9266748405289092,1.4288377160534538,0.8576002864420125,1.137633874372373,1.217699739179955,0.9243185467142625,0.9545772302119184,0.973281208357075,0.9862139740286686,0.8930790425372847,1.0024812109432484,0.9985435478239783,0.9998848080431657,0.9986744983803464,0.8846624798852802,0.9567228899604143,0.9972436922691761,0.966625943383037,1.1775864443022492,0.9795702914861979,0.9456202194993844,1.315127282938421,0.9666259433914107,0.9730594902840777,1.131012612176484,1.131821849410605,0.8210259065873862,0.9967860741121354,0.9187559949745654,0.9734438788418117,0.9990358969180825,0.9998772905156157,1.0005652466072597,0.9761357378225574,1.0000253631888902,1.0318383775973263,1.0743202856298986,0.876019591221845,0.9638097671281429,0.9336310604815128,0.972069668849013,0.9861366934157488,0.9982609210794853,0.9617179604864098,0.9770805669988172,1.0076706309282766,1.0089936332228167,0.883830504360731,1.136142186997647,0.9639197152965623,0.9147851217362213,0.9684087317805073,1.142526223755588,0.9090598201801661,0.878082779149921
Patient 37,1.014321711814283,1.0134813770319786,1.002703809952394,0.989365796973562,1.0,1.0,1.0,1.0,0.9990362444990913,1.003535207994397,0.9997332759945414,0.9996240163790854,1.000588337113354,0.9990564553086515,1.0268441904149035,1.0399409659212553,1.0711449019991568,1.0120055386831488,1.0561889324434226,0.9386985669188581,0.9428951118052232,1.0497843085764396,1.0347404785286918,1.03473329600944,0.9508287692270488,1.0611297901710066,1.035449916069196,0.90158007579147,1.0711449024716175,0.951937977235345,1.0266087193422533,1.0318526230117326,1.0216924958159719,1.01530571543333,1.0054220128495992,1.03091056994195,0.9922866605966372,0.9881740853278687,0.9985557236709213,0.9956188151208495,1.0510396683257646,1.0160455337397836,0.9844994353830728,1.0939960821441101,0.9303343591519583,1.0095351077730539,1.0235754670716206,0.9506844240971647,1.0939960815489937,1.0123207792830329,0.9538731951573027,0.953765922539196,1.0801499802898096,0.997143615444029,1.1789612582748903,1.0094011431112924,1.0021358981040545,1.002123030628561,1.001057349444249,0.9908315834548643,1.0008989394997356,1.0325352155778929,0.9954284750908425,1.002719940491237,1.1085703052433176,1.0806293426826943,1.0417942238412998,1.0206560444175865,0.9885740843072643,1.0382567883338385,1.0074937251241518,0.997725752499666,0.9986680423365857,1.0292242107183214,0.9510397924776333,0.9951916264672219,1.1636611663071736,1.035572972435109,1.0289552384271659,1.020401581211237,1.211774118057956
Patient 38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patient 39,1.0076562571695473,0.9979551149303,0.9963407866060836,0.9983823645572867,1.0,1.0,1.0,1.0,1.0039498973992822,1.0060262366314041,1.0005495979935233,1.0020807942241672,0.9981382540625462,1.0039386692597094,0.9575112767010174,1.0207757875068826,0.9914497883455448,1.0046919233971,1.0504757922048331,0.8294352556475345,0.8556805632904744,1.0333681079096941,0.9906447491614332,0.98146068403522,0.8648911226076489,1.0479116466635037,0.9937605929924432,0.8511623815016212,0.9914497882691012,0.9716807020542911,0.9033997765449132,1.029216839757703,0.998850848677547,1.0190174031518615,1.006975039085597,1.0168489736777937,0.9916089819098824,0.9896577750109321,0.9972038173242395,0.9899373959933886,0.9849089008282585,0.9967183552840929,0.9907351580029511,1.0441636678297177,0.9651067435474838,1.0048349109055907,0.9893007517223394,1.0570928334434246,1.0441636678297177,1.0030658943112365,0.9769937917620584,0.9721293011226179,1.0296750360953462,0.9969625901384951,1.0849627280671224,1.0027095107431092,1.0073355847287393,1.0022033068502758,1.0011143224004795,0.9879003210058074,1.000868054244701,1.0387268570587123,0.997187369087387,0.9425360217893047,0.9088120793556095,1.0333999726915524,0.9920735284303782,0.994339047946202,0.995513105924278,1.0375699883018692,1.0028033067877409,1.0133836134301417,1.0094078955777623,1.0188503484501454,0.9755078350608675,0.9941453537249264,1.084835222140922,1.0214479529419576,1.1665643459997523,1.0073767363805795,1.2873360979941968
Patient 4,1.0084846781698156,1.005580921461289,0.9988714014647954,0.993327717122114,1.0,1.0,0.9839689836899116,0.9840988157402316,0.9899048549371514,1.0017557820380085,1.00152376468541,0.9917473383433474,1.0018612722038223,0.9898560207167546,1.0095636667845354,1.0264111167397765,1.0629040788773532,1.0108798719714402,1.027939347843272,1.0033912224316004,1.065400359629446,1.0171388585488583,1.0393745775712104,1.0571362515582727,1.0423422884267608,1.0172398725996246,1.0362415985235764,0.9449349223340653,1.0629040783888255,0.9420691038935189,0.9867344847387534,1.127676867478834,0.9763387712555424,1.0767794567331919,1.0246587359286183,1.0864412767886802,0.9471723893989165,0.9200674503772783,0.9997129763899499,0.9980417148758605,0.933930077748071,0.9876691673663104,0.9112252291169253,0.993728766018038,0.8393234802502976,1.016157631762566,0.9796893403383548,0.837636015263732,0.9937287660165807,1.0062369927384216,0.9432807402173234,0.9472570783410021,1.0405228486624944,0.9824978686509733,0.9933767712860103,1.0055193009560506,1.0070182462141661,1.0113387870806754,1.0060051840163526,0.9083050137014091,1.0045549649991863,0.9960391311416377,0.9702350129645457,1.0646698199913063,0.7932293132602873,1.0398726652589454,1.012932958631842,1.007259079485064,1.006643268523631,1.0371162310554862,0.9958479682651685,1.0538855755056036,1.064685727292506,0.8205637647790829,0.9325127719120286,0.8772553186549058,0.9177732798565873,1.0400686280531082,0.9429849001669028,0.9595686635627426,1.0413621298270803
Patient 40,1.0104420813123127,0.9953188894240431,1.0030101217491407,1.0077274051631313,1.0,1.0583816295740127,1.027889768919401,1.0168519633692288,1.0136213373403449,1.0182501766684908,0.9896000252313276,1.0196648888517892,1.0059623365144437,1.0136249551810685,1.1198175235714287,1.0632136040546836,1.2115738195234436,1.013613770204778,1.1152865998296257,0.890583652657181,0.9956667849257219,1.0494412059913096,1.1022997225405848,1.1305722947152452,0.9413418847930513,1.0851630479999865,1.0932923090825273,0.727725669033262,1.2115738195234436,0.9177555494848325,0.809976424454018,1.0006153516248117,1.0201667073656966,1.010178898830372,1.0006863084857567,0.9742568528020115,0.9808196025257584,0.9705347237383496,0.9984166471991922,0.9945728101844529,1.0295822994170736,1.0096270343699563,1.0004607626417745,0.9603981606100079,0.8561242156253304,1.0131186801907666,1.0083595200264417,0.7698819073244587,0.9603981606100082,1.0131691019677391,0.9426287520517601,0.9237839523559639,1.0590734596753422,0.9815775930540146,0.9262720148987951,1.007215880905725,1.0334436750957479,1.0128261556086877,1.006677462833161,0.9257796373660034,1.0051987175254444,0.9711916007216861,0.9445023658926922,1.0618118041902276,0.5428996309650543,1.0235155337273005,0.995388389288993,1.0017490713970973,1.012392588312501,1.0144358143246412,0.9967709646502563,1.0768292757295692,1.0623547400105293,0.813969514575336,0.9302599277137389,0.8780333545605284,0.8208935332335929,1.0255497261639872,1.2300359490387545,1.0260693492339246,1.217332794857979
Patient 41,1.0006655188054399,0.9972045270171648,0.9974857185246361,1.0002819797743117,1.0,1.0,1.0,1.0,0.9989146580303138,1.000947686242594,0.9990746096945606,1.000201884866194,1.0012886254351483,0.9989187390834234,0.8637436981222821,0.8496777204678754,0.6993488038724149,0.9488976770772769,0.851833245089954,1.1139872722627118,0.8904546209325679,0.8628838314962654,0.8332812153851846,0.812494783583333,0.8919997844118158,0.8526450665821743,0.8367232522838178,1.335401882352762,0.6993488038724146,1.2615873673096776,0.9092848742856582,0.8072666053963653,0.9825958059671595,0.878892680778048,0.9588756707578903,0.856397113228004,1.1051799289547615,1.1668451858792097,0.9998549784312317,1.0012812564822988,0.9719738469411864,0.9807839378764109,1.1378552763990442,0.8141681160097551,1.6177254904972875,0.9510828401033188,0.9856397253735641,2.148116321188685,0.8141681160097554,0.9553422100236797,1.2100591964816085,1.2359306424167762,0.760418159818969,1.06678727077986,0.7056992866057866,0.9684652076184055,0.948137583997355,0.9682210033436057,0.9800237154154295,1.3712904622405822,0.9865882586221778,0.9502058038632841,1.1225734963186127,0.797224587770565,2.0701323897685935,0.833748372062244,0.984990642311978,0.9918771376677211,0.9808214404409914,0.8473693165687634,0.9930584473814955,0.8466857522579097,0.8476022314235508,1.6438262234839793,1.260223262196558,1.4266838899930547,0.8312018025010738,0.8674949779652159,1.3820685303562168,0.9172020205992351,0.8323501850772765
Patient 42,1.0521356285626673,1.0385005099058962,1.022275359743104,0.9843763676492926,1.0264874429764037,1.0735330586176313,0.9768453327542244,0.9201556656676828,1.0628201923112781,1.0356974483189239,0.9928358619147066,1.0489684083666548,0.9869669544812649,1.0631625835189311,1.0617881635829642,1.0831197522582456,1.2051906301232742,1.01686217119045,1.0954438204805148,0.9463125840693485,1.0536367597757113,1.0952344755555545,1.0596426168193944,1.0388118466477045,1.0513391656802151,1.106379109382574,1.0647019055775113,1.0223533477590132,1.2051906301232735,0.9504817563767056,1.389133450161421,1.0655779159015148,1.0270669265512071,1.022885831633261,1.0123016929538997,1.0920884572032439,1.0020592097871424,1.0074080095871083,1.0002794143563114,1.001608856173256,1.0667838318399063,1.0171284448935214,0.9943845312613953,1.0687079821000451,1.0001107651188756,1.011585919827895,1.0250051936811182,1.222047735141466,1.0687079821000451,1.0174065021420506,0.9998560672108987,0.9434699881525193,1.178398417765942,1.0105541175382524,1.1480617243580364,1.0176231756652037,1.0544390254338127,0.9950514955207755,0.9967609879986732,1.0533838826413264,0.9979306594262555,1.038451472942735,0.9547275238950117,1.0814476880347632,1.220679129712951,1.1566306523832988,1.0633786436661676,1.0342287382990827,0.998723002576838,1.0230740753268914,1.016470859462612,1.0199429605909496,0.959348058709017,1.1528622063800025,1.0105166396970695,1.0752774483148015,1.1635125560549584,1.0280619134332531,1.0053577944471714,0.9832857150846877,1.0994924748557244
Patient 43,0.9852896344756696,0.9987690582521744,1.0117160680595214,1.012962966463943,1.0187463063477813,1.0124559961480197,1.0,1.0073450976238738,1.0136153444046794,0.9980619109646484,0.9869917567097566,1.0223554711156442,1.0086227253358109,1.0136250239877185,1.128826749665674,1.1401932909996466,1.2518700401627232,1.0301306951644327,1.0213065048125096,1.0104369367503572,1.1277295778160605,1.1133618871387776,1.1104062159712529,1.0863068587361655,1.1021180766405831,1.0760088186524213,1.1113246851011855,1.3020733139447336,1.2518700401627232,0.9402606136969759,2.1070623222855263,1.1538825179176675,1.0513553147782653,1.0740015330541706,1.0273898400520354,1.1508535156252784,0.9593919077781595,0.9401342218344446,1.0005431723985139,1.0015651199049924,1.0914313685014045,1.0368489862767447,0.9427331948463149,1.0246272407061803,0.9491687213840188,1.0241813754999454,1.0518899961561305,1.1814148485249225,1.0246272407061805,1.0274064406681382,0.9517529143598348,0.9320867883685949,1.2637933147944558,0.9764545160099734,1.0433285065404747,1.0222523941439854,1.0341131406985251,1.0129973132220178,1.0073306325833422,0.8931289706742309,1.0053448123320867,0.9759214757019461,0.8903344834243778,1.2301326994738755,0.9549689956932604,1.1119380107974943,1.0144225525227284,1.0064085923418888,1.015762533403646,1.0813949994503549,1.0004588164452823,1.0769464124735648,1.0624702301021858,0.878535293627656,0.9530716871133035,0.8940874196357065,0.9002587286942455,1.0664692399290803,0.9246193554399889,1.0174843342476245,1.147667409112018
Patient 44,1.0117409815749823,0.9996911615813636,0.9911008883786704,0.9914070729713114,0.9956288286669088,1.0034240161056347,0.9729487208908524,0.9845539309914179,0.9441484008855725,1.003047165148375,0.996353150914789,0.9659327164934035,1.023072978344716,0.9440951183262835,1.081195649932359,0.9622829753530553,0.9318543645444066,0.9804295590300497,0.8611018606778988,1.2513956480304103,1.177191099599528,0.9099237838025777,1.0023783274628195,1.008353523866241,1.2049366137924657,0.874200118539076,0.9934960524494973,1.2194680319732216,0.9318543645444066,1.107254679846302,0.9279298547405943,0.9616434019267782,0.9440391545833644,0.9877474491750903,0.9925397329257978,0.9419099549536348,0.9936891947926867,0.9859332180902456,1.0052009421017618,1.0144537041260102,0.9017755452012848,0.9602503913076882,0.9940491061637498,1.0660778940522377,1.1256224075588206,0.984114431014633,0.9712927282952608,1.1207671077572618,1.0660778940522353,0.9779593915229231,1.0459044716978272,1.1044293122422824,0.8821846437511316,0.989026754540706,1.0808924675479434,0.9807765423923641,0.9505407759682127,1.0038331908636366,1.0030739392576338,0.9349156742513707,1.0016845153854734,1.0078175341880846,1.0554684814310202,0.9607278299901553,1.2024134995147526,0.9637369630664208,1.0093037225494668,1.0045355434429655,0.9900389302500989,1.0113952022445436,0.9783588191146736,0.9713283291759258,1.0288458337735322,0.8966558384340991,1.0453537379868258,0.9375961224353728,1.0655847141793222,1.0136959243433483,0.6750228535535552,0.9699957294087084,0.683351481189212
Patient 45,1.0301648234128415,1.007977787178805,0.9930222884450927,0.9851628687418098,1.0,1.0,1.0,1.015009311503606,0.9855748062313485,1.0148801327102945,0.9967950140285137,0.9935442292898222,1.0080860661292135,0.9856618872957652,0.9866693481616688,0.9129158576972436,0.8705231480802313,0.9762349605040561,0.8722868528409545,0.9668153086314335,0.92230168887444,0.873675442938808,0.9527424450415,1.0055069039148996,0.9065270569164736,0.8748907337143401,0.9397799603350233,0.712995472554423,0.8705231480802316,1.05568229604299,0.5119578388844126,0.9029037816496156,0.9685139650339373,0.9718457259882511,0.9841695491414276,0.845946052692203,0.9949318751514831,0.9840552249651798,0.9987028448267095,0.9942507596791853,0.9113038158285578,0.9784277224611775,0.9767501083546165,0.9086351589422249,0.9837967108271569,0.9881796624794482,0.9692331823004801,0.8552087706364723,0.9086351589422257,0.9793985477042093,1.0506811203592026,1.0646311023728698,0.767106225992695,0.9925549683667222,0.8119907503157686,0.9769316059740735,0.9871740156553658,1.0003182222835265,1.001342597323113,0.9347699067839472,1.0002369187383635,1.0835279871353802,1.1131814463836556,0.792913162545545,0.7790083159951782,0.9784745136023241,1.005252921229147,1.0051759564051646,0.9883148308515378,0.9875207053700933,0.98402465682777,0.9869883499185383,1.001345758256325,0.8511969497176877,1.0405458043024602,0.9437848185679362,0.8402378883452674,0.9942498464371117,1.212431663636407,0.9205635087509595,0.9843226598504572
Patient 46,1.0208095515555675,1.0325200454047396,1.0235294670205333,0.9912925870793318,0.9712858623572641,0.9853854352275302,1.0362077694916982,1.0324560926131416,1.0311804446306536,1.011920941276811,1.0115018615333995,1.0090741774876193,0.9785621738094997,1.0306154326772883,0.8744818307465602,0.9059295017236052,0.835850846224895,0.9756804517002828,0.9181920276173798,0.9002240439258617,0.9015175171879857,0.9199194327244646,0.898808623815347,0.9085543857665441,0.914220930053756,0.9239746819624768,0.900567090673005,0.8641499976049567,0.835850846224895,1.077550225114852,0.6645846491416912,0.931564934124055,0.9653921513144835,0.959711568216877,0.9864937918146571,0.9508657280197748,1.0255363485582671,1.0372301538227955,0.9991757647985398,0.9979726626674057,0.940790305790476,0.9781196554834978,1.0300994301564455,0.9425835235634751,1.1279973146044238,0.9820214285605829,0.952865730400553,1.1872546626365366,0.9425835235634757,0.9808785376447008,1.1022873089650735,1.0752601034328142,0.836058013325704,1.0165557097274354,0.886963423748191,0.981787356358434,1.0164553837771761,0.9911912742562011,0.9947348129173693,1.0719429622791201,0.9962260626224485,1.046764496194375,1.089722623570664,0.8314221949154238,1.4527569963797649,0.9361062137274561,0.9745230401609466,0.9862129025361798,0.9870184310204639,0.9320439145957856,0.988915307713033,0.9938573068129187,0.9643338099751906,1.0863930258496806,1.1105398914882514,1.0797236480964714,0.9261816231661787,0.9424077367237876,1.2180654460435107,0.9184442212168217,0.9487521882821905
Patient 47,1.0042445599501728,0.9989996861563902,0.9939813396499906,0.9949766285455931,1.0,0.9793288057699633,1.0,1.0,1.0003687499759928,0.9991998664944759,0.9992694402481037,1.0009770917871292,1.0006081175677979,1.0003673094582186,0.9253391697544195,0.888034370601036,0.8068804141050626,0.9594892540903063,0.8228841050301272,1.3035660607703146,1.0243002749555385,0.8458646118501697,0.9022397123471025,0.9109989546545411,1.0286082163644084,0.8227061119385227,0.8981002995871953,1.224402474424162,0.8068804141050626,1.1435717101812437,0.7543325819738306,0.787407123436322,0.9856977693786416,0.8785479926331431,0.9484952840977855,0.8060103231817524,1.0650166675596249,1.0935587267228761,1.002231849489654,1.0088714212523717,1.0143991520924285,0.9945661017458416,1.0938727797814292,0.952697584349712,1.2187539226915742,0.9594237367001514,0.9917825631375232,0.9255385268245049,0.9526975843497114,0.9676947338193211,1.1329483021054614,1.1467910225665054,0.7641339780102857,1.0346770527402174,0.9127043270046965,0.9733802007508717,0.964649710069984,0.9764232462827387,0.9875097935609797,1.1092184707206265,0.9900550565717696,0.9045790659948731,1.0909682112366634,0.8733606798291706,1.8906518585708714,0.8108906561255749,0.9779752393992011,0.9895153698557502,0.9934425632997613,0.8288480986268291,0.988965544531643,0.9137353497821968,0.9133998493783855,1.0016982589975583,1.143991754886543,1.1142528641044318,1.0460916087372951,0.862158305823796,0.9500053428898725,0.9683332805156724,0.6518271772580329
Patient 48,0.999762653939355,0.9997266386370444,0.9999850094125127,1.0002584414233682,1.0,1.0,1.0,1.0163725720827541,0.9999611086623965,1.0000210340226694,0.999270912791993,1.0007036725201752,1.000742592738204,1.0,0.9533157085655201,1.0213705383186258,1.0219348484095578,1.019436625759266,1.0548749264593729,1.078330263042641,1.017263360879979,1.0642015253054322,0.9995365754626037,0.9948124593399835,1.0226928188589213,1.0603477937104364,1.0109079327068107,1.068972408288898,1.0219348484095578,0.9435868962720729,1.3194476165281688,1.1076644115121395,1.0119538136154835,1.0574561839848302,1.0224293398071311,1.0949661662473575,0.9685642704532527,0.9534399925969329,0.9995788023463381,0.9980497523980469,0.9956042104077084,1.0042110747915294,0.9561452097944594,0.9976730315108089,0.8930405762292611,1.0181451467424116,1.024090951760085,0.8874927168451782,0.9976730315108094,1.0137803612286997,0.9547357545192254,0.9473781918614423,1.1553120564558526,0.976787033728776,1.0028695199623823,1.0110490230646163,1.0200901204174142,1.0121304622601475,1.0077629174001308,0.914621495125726,1.0051172488997622,0.942392388800618,0.9271976173318808,1.1846230684016317,0.8531614505132369,1.052296431355312,1.0353296094859625,1.0181932859511926,1.0082705375073695,1.0163878456811197,1.0013560509310573,1.0583305204839009,1.058330520483901,0.8566559997028571,0.9435868962720741,0.8981929244082462,0.9230913507155261,1.032843790704029,0.9880443325860544,0.9929237060932312,1.1313859622791822
Patient 49,1.0026868978977825,0.9964920332948887,0.9972778170756589,1.0007885499878728,0.9841762168157098,1.0,1.0,1.0,1.0026917530098822,1.0034775666389604,0.9990218592183188,1.00277455259356,1.0000825773059658,1.0026881720430108,0.912260120135361,0.8975577539136577,0.7799305914521553,0.9646760108838551,0.880247677295054,1.0035305921339348,0.9007219356907681,0.8889876904212435,0.8800803820503622,0.8650134989499151,0.892627342823691,0.8873229035638927,0.8819521669110177,1.2845075716017431,0.7799305914521552,1.1432981792538972,0.9317991325417737,0.7373262650285359,1.020151567369376,0.8454238393695118,0.9434065460836903,0.7682376189446332,1.1176489332858293,1.1789843195393466,1.0014287118305352,1.0051068519409696,1.080079953628642,1.0097447171876965,1.1527819636982215,0.8734325740238027,1.3692404381562469,0.9588041665321348,1.0132221272532969,1.4393814149090265,0.8734325740238019,0.9722383810556232,1.1193678705362589,1.1378523144396622,0.7904703303482403,1.0596986906629169,0.8025166311289152,0.9807378935859327,0.9519935445587503,0.9673093303847541,0.9811091025198775,1.3039350538301544,0.9863316207095991,0.9401512129887144,1.1426103231483975,0.7724319400749192,1.6790468731361499,0.7762786751821281,0.9434482619911383,0.9714346109097928,0.9931991268631302,0.820604086413088,1.0060170309057264,0.8397943522178394,0.8375428928285154,1.3839079792442448,1.1463715614561931,1.3535943214235988,1.0004178898413312,0.8370510024145631,1.351112347006636,1.0452570715452558,0.8600256797363802
Patient 5,1.0197255241722842,0.9752923508147991,0.9834256146273815,1.0083393069383306,1.027539567935746,0.9932700368272587,1.0,1.0,0.9907134437012951,1.0282293281422998,0.9893194527545551,1.0045282523134669,1.0139443013378415,0.9908547310797405,1.2635472752523578,1.2589153681449514,1.5407227388556493,1.0582544734606367,1.263989357283123,0.995743278396634,1.2710051188286913,1.2664057801850788,1.245248875119599,1.2144868042135781,1.2348788997418803,1.275909660182223,1.2469735810087148,1.1464196501106179,1.5407227389981952,0.8427400271048772,2.2724688752139155,1.4656143479275727,1.0218934476106163,1.1966243416252382,1.0730114852716044,1.502067862151204,0.925157527234576,0.8997597727435251,1.0007949074254918,1.003139835771736,1.0445547686227348,1.024338005169156,0.9010818521384153,1.146616260155694,0.7934496890774119,1.0533771239716574,1.0245006397059195,0.8576517953693397,1.146616260155694,1.0490675376680987,0.838060781870987,0.8352288882341314,1.5751683265712788,0.9665130754547822,1.3123253009868177,1.0433284078494889,1.0276180682864118,1.0241188503754024,1.012554454744652,0.8853664687860375,1.009791444887813,0.9766655848880289,0.8079459845924163,1.4950970813857818,0.6846522025627215,1.3598151517384616,1.1249062119634632,1.0614771998878456,1.0084369932480206,1.2199824239343777,1.0140355102631893,1.0917221744855343,1.101798417625857,0.9691263357159166,0.8350329530078402,0.8790178625659127,1.0654545918503957,1.200435035901061,0.7650810002809644,1.0444979748474328,1.3042975569811517
Patient 50,0.9794274677924233,0.9818641282213986,0.9959840171942395,1.0143806954210848,1.0,1.0167413854136007,1.0,1.0,1.0130256225888086,0.9935123158937905,1.0030852499614817,1.0055625928845282,0.9926329309566637,1.012983790936156,1.0093926235646409,0.9654689488566652,0.945587019328934,0.9886080844759797,0.9050997753124278,1.104777888767332,0.95217162496092,0.9506437200325841,0.9660082242735448,0.9537702105215331,0.9402765051576016,0.9240368534433063,0.9661610000114554,1.0339836351797138,0.9455870193289345,1.0669014266424541,0.8002300866962886,0.8042218300893341,1.0318097105276198,0.9060568122799291,0.9653683601918387,0.7889931952165442,1.0589758471880515,1.088625481503296,1.0008116660480322,1.0025749424815884,1.0950699445984098,1.0178014724283986,1.0743836131718607,0.964119522643792,1.2073443493976013,0.9775547022022615,1.0327433418676983,1.2803689571854597,0.9641195226437913,0.9904388087642316,1.0631322695567413,1.0632216465729762,0.9341841007322873,1.043242051861089,0.9567116827807063,0.9974568949503027,0.9794371840936902,0.9790975302049739,0.9870508150284846,1.188168344550703,0.991057093063401,0.9497659835662603,1.047502192528891,0.9704161625766934,1.7579376568095917,0.8299522842949899,0.9153589963592443,0.9534993354027654,1.0072286940783641,0.8950744786263156,1.0025988501203857,0.9361995572869214,0.9241999385022011,1.2590545665089252,1.080753851715464,1.2049878525888884,1.0061837267162828,0.8877625567006195,1.094522532495925,1.0294397323047388,0.970453286706088
Patient 51,0.9996991093904779,0.9999955615552623,1.0008075631766706,1.0008120052254483,1.0,1.0,1.0,1.0,1.0033315485751668,1.0005108702911787,1.0005207357433052,1.0016981809129393,0.9983720559125777,1.0033133480593248,1.0201019104125546,1.030472572240767,1.04856429587034,1.0105873769444065,1.0458587998329802,0.9590082177051221,0.955127890700609,1.0457548513238284,1.0191308815693731,1.013932613696323,0.9512120706963875,1.0466845017436712,1.0223020643663536,1.0121353078891249,1.0485642958703398,0.9611922457528301,1.204832679912663,1.0750810960721267,1.0079133863431184,1.037467383337807,1.013940546114028,1.0714919832462333,0.9805599139868113,0.9713816164502528,0.9979573610208865,0.9948280905713357,1.0007197216828172,1.0032044672659168,0.9659350122128212,1.0231263756631945,0.9347645330290554,1.0106341761827986,1.004217839566093,0.9671766228009718,1.0231263756631948,1.0104064005371471,0.9660712590061252,0.9606003329726435,1.0832958822162555,0.9932592820971725,1.0444210339373587,1.007863637450469,1.0102982903810365,1.0044887419151465,1.002339503352169,0.9690780049795161,1.0017643764385322,1.001312557174917,0.9769267145797029,1.0272146542193168,0.9764690089551147,1.012542108829815,0.9878827831177566,0.9916151908731804,1.0008667010898127,1.021576953158515,1.0025770290945104,1.0339673242707565,1.0305527443352813,0.9629538813003281,0.9643770102149324,0.9653538405830145,1.0249407659507286,1.0110786635846516,1.1630407133711695,0.9900522947130355,1.2553038568321881
